"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
1650,"1650","MALVERN-GILBERT",,"33.87769","-117.96677",,,,,
1651,"1651","MALVERN-BRIDGEPORT",,"33.87657","-117.95808",,,,,
1652,"1652","MALVERN-ADLENA",,"33.87619","-117.95540",,,,,
1653,"1653","MALVERN-BASQUE",,"33.87560","-117.95090",,,,,
1655,"1655","CHAPMAN-WOODS",,"33.87393","-117.93693",,,,,
1656,"1656","CHAPMAN-RICHMAN",,"33.87370","-117.93327",,,,,
1657,"1657","CHAPMAN-FORD",,"33.87372","-117.93056",,,,,
1659,"1659","CHAPMAN-MALDEN",,"33.87377","-117.92684",,,,,
1660,"1660","CHAPMAN-HARBOR",,"33.87391","-117.92328",,,,,
1662,"1662","CHAPMAN-LEMON",,"33.87387","-117.91936",,,,,
1663,"1663","CHAPMAN-LEMON",,"33.87395","-117.91743",,,,,
1664,"1664","CHAPMAN-BERKELEY",,"33.87393","-117.91372",,,,,
1665,"1665","CHAPMAN-YALE",,"33.87399","-117.91161",,,,,
1666,"1666","CHAPMAN-CORNELL",,"33.87399","-117.90947",,,,,
1667,"1667","CHAPMAN-RAYMOND",,"33.87393","-117.90653",,,,,
1668,"1668","CHAPMAN-VICTORIA",,"33.87405","-117.90385",,,,,
1669,"1669","CHAPMAN-ANNIN",,"33.87405","-117.90132",,,,,
1670,"1670","CHAPMAN-ACACIA",,"33.87407","-117.89778",,,,,
1671,"1671","CHAPMAN-MOUNTAIN VIEW",,"33.87405","-117.89582",,,,,
1672,"1672","CHAPMAN-LADERA VISTA",,"33.87409","-117.89333",,,,,
1673,"1673","CHAPMAN-STATE COLLEGE",,"33.87414","-117.88910",,,,,
1677,"1677","CHAPMAN-ENT 2751 LAGURA",,"33.87438","-117.88176",,,,,
1678,"1678","CHAPMAN-STATE COLLEGE",,"33.87433","-117.89030",,,,,
1680,"1680","CHAPMAN-MOUNTAIN VIEW",,"33.87430","-117.89653",,,,,
1681,"1681","CHAPMAN-ACACIA",,"33.87426","-117.89903",,,,,
1682,"1682","CHAPMAN-HART",,"33.87421","-117.90223",,,,,
1683,"1683","CHAPMAN-VICTORIA",,"33.87418","-117.90478",,,,,
1684,"1684","CHAPMAN-RAYMOND",,"33.87421","-117.90781",,,,,
1685,"1685","CHAPMAN-CORNELL",,"33.87414","-117.91047",,,,,
1686,"1686","CHAPMAN-BERKELEY",,"33.87413","-117.91464",,,,,
1687,"1687","CHAPMAN-LEMON",,"33.87411","-117.91805",,,,,
1688,"1688","CHAPMAN-LEMON",,"33.87413","-117.91961",,,,,
1689,"1689","CHAPMAN-POMONA",,"33.87406","-117.92301",,,,,
1690,"1690","CHAPMAN-HARBOR",,"33.87404","-117.92480",,,,,
1693,"1693","CHAPMAN-FORD",,"33.87390","-117.93128",,,,,
1695,"1695","MALVERN-WOODS",,"33.87467","-117.93810",,,,,
1696,"1696","MALVERN-EUCLID",,"33.87503","-117.94168",,,,,
1697,"1697","MALVERN-BUENA VISTA",,"33.87516","-117.94332",,,,,
1698,"1698","MALVERN-BEVERLY",,"33.87534","-117.94657",,,,,
1699,"1699","MALVERN-CARHART",,"33.87582","-117.95123",,,,,
1700,"1700","MALVERN-ADLENA",,"33.87632","-117.95500",,,,,
1701,"1701","MALVERN-BASTANCHURY",,"33.87698","-117.95863",,,,,
1702,"1702","MALVERN-TARGET WAY",,"33.87723","-117.96163",,,,,
1704,"1704","COMMONWEALTH-MAGNOLIA",,"33.86990","-117.97582",,,,,
1705,"1705","COMMONWEALTH-PRITCHARD",,"33.86991","-117.97380",,,,,
1707,"1707","COMMONWEALTH-GILBERT",,"33.86993","-117.96780",,,,,
1708,"1708","COMMONWEALTH-LLOYD",,"33.86998","-117.96291",,,,,
1709,"1709","COMMONWEALTH-BROOKHURST",,"33.87001","-117.95891",,,,,
1710,"1710","COMMONWEALTH-BASQUE",,"33.87006","-117.95026",,,,,
1711,"1711","COMMONWEALTH-CITRUS",,"33.87008","-117.94622",,,,,
1712,"1712","COMMONWEALTH-EUCLID",,"33.87011","-117.94120",,,,,
1713,"1713","COMMONWEALTH-WOODS",,"33.87013","-117.93718",,,,,
1714,"1714","COMMONWEALTH-RICHMAN",,"33.87018","-117.93277",,,,,
1715,"1715","COMMONWEALTH-COMMUNITY CENTER",,"33.87029","-117.93098",,,,,
1716,"1716","COMMONWEALTH-HIGHLAND",,"33.87021","-117.92846",,,,,
1717,"1717","COMMONWEALTH-MALDEN",,"33.87024","-117.92622",,,,,
1718,"1718","COMMONWEALTH-LEMON",,"33.87029","-117.91960",,,,,
1719,"1719","COMMONWEALTH-LAWRENCE",,"33.87033","-117.91741",,,,,
1720,"1720","COMMONWEALTH-BALCOM",,"33.87029","-117.91522",,,,,
1721,"1721","COMMONWEALTH-YALE",,"33.87036","-117.91183",,,,,
1722,"1722","COMMONWEALTH-CORNELL",,"33.87043","-117.90954",,,,,
1723,"1723","COMMONWEALTH-RAYMOND",,"33.87043","-117.90609",,,,,
1724,"1724","COMMONWEALTH-ANNIN",,"33.87044","-117.90143",,,,,
1725,"1725","COMMONWEALTH-ACACIA",,"33.87043","-117.89869",,,,,
1726,"1726","COMMONWEALTH-MOUNTAIN VIEW",,"33.87045","-117.89587",,,,,
1728,"1728","COMMONWEALTH-STATE COLLEGE",,"33.87042","-117.88989",,,,,
1729,"1729","COMMONWEALTH-SAN CARLOS",,"33.87164","-117.88543",,,,,
1730,"1730","COMMONWEALTH-CHAPMAN",,"33.87458","-117.88418",,,,,
1731,"1731","COMMONWEALTH-NUTWOOD",,"33.87771","-117.88409",,,,,
1732,"1732","COMMONWEALTH-NUTWOOD",,"33.87741","-117.88447",,,,,
1734,"1734","COMMONWEALTH-CHAPMAN",,"33.87377","-117.88439",,,,,
1735,"1735","COMMONWEALTH-SAN CARLOS",,"33.87143","-117.88591",,,,,
1736,"1736","COMMONWEALTH-MISSION",,"33.87069","-117.88771",,,,,
1737,"1737","COMMONWEALTH-STATE COLLEGE",,"33.87066","-117.89014",,,,,
1738,"1738","COMMONWEALTH-LADERA VISTA",,"33.87063","-117.89394",,,,,
1740,"1740","COMMONWEALTH-ACACIA",,"33.87060","-117.89872",,,,,
1741,"1741","COMMONWEALTH-ANNIN",,"33.87058","-117.90213",,,,,
1743,"1743","COMMONWEALTH-RAYMOND",,"33.87059","-117.90627",,,,,
1744,"1744","COMMONWEALTH-YALE",,"33.87049","-117.91157",,,,,
1746,"1746","COMMONWEALTH-BALCOM",,"33.87049","-117.91526",,,,,
1748,"1748","COMMONWEALTH-LEMON",,"33.87049","-117.91953",,,,,
1749,"1749","COMMONWEALTH-MALDEN",,"33.87043","-117.92637",,,,,
1750,"1750","COMMONWEALTH-HIGHLAND",,"33.87045","-117.92912",,,,,
1751,"1751","COMMONWEALTH-SHORT",,"33.87042","-117.93125",,,,,
1752,"1752","COMMONWEALTH-RICHMAN",,"33.87036","-117.93334",,,,,
1753,"1753","COMMONWEALTH-DRAKE",,"33.87035","-117.93558",,,,,
1754,"1754","COMMONWEALTH-WOODS",,"33.87036","-117.93783",,,,,
1755,"1755","COMMONWEALTH-EUCLID",,"33.87030","-117.94250",,,,,
1756,"1756","COMMONWEALTH-CITRUS",,"33.87025","-117.94654",,,,,
1757,"1757","COMMONWEALTH-BASQUE",,"33.87023","-117.95049",,,,,
1758,"1758","COMMONWEALTH-ALBERTA",,"33.87019","-117.95316",,,,,
1759,"1759","COMMONWEALTH-BROOKHURST",,"33.87021","-117.95986",,,,,
1760,"1760","COMMONWEALTH-LLOYD",,"33.87016","-117.96330",,,,,
1761,"1761","COMMONWEALTH-GILBERT",,"33.87013","-117.96884",,,,,
1762,"1762","COMMONWEALTH-JENSEN",,"33.87010","-117.97150",,,,,
1763,"1763","COMMONWEALTH-PRITCHARD",,"33.87009","-117.97388",,,,,
1766,"1766","EUCLID-BAKER",,"33.85666","-117.94170",,,,,
1767,"1767","EUCLID-ORANGETHORPE",,"33.85866","-117.94172",,,,,
1768,"1768","EUCLID-SOUTHGATE",,"33.86158","-117.94176",,,,,
1770,"1770","EUCLID-VALENCIA",,"33.86604","-117.94183",,,,,
1771,"1771","EUCLID-COMMONWEALTH",,"33.87071","-117.94187",,,,,
1772,"1772","EUCLID-CHAPMAN",,"33.87359","-117.94193",,,,,
1774,"1774","EUCLID-FERN",,"33.87900","-117.94201",,,,,
1775,"1775","EUCLID-VALENCIA MESA",,"33.88669","-117.94139",,,,,
1776,"1776","EUCLID-BASTANCHURY",,"33.88975","-117.94275",,,,,
1778,"1778","EUCLID-ROSECRANS",,"33.89329","-117.94429",,,,,
1780,"1780","EUCLID-LAGUNA",,"33.90042","-117.94083",,,,,
1781,"1781","EUCLID-LAKEVIEW",,"33.90443","-117.94125",,,,,
1782,"1782","EUCLID-LA SENDA",,"33.90560","-117.94398",,,,,
1783,"1783","EUCLID-COUNTRY HILLS",,"33.90823","-117.94787",,,,,
1784,"1784","EUCLID-LAGUNA",,"33.90012","-117.94133",,,,,
1785,"1785","EUCLID-LAGUNA TERRACE",,"33.89539","-117.94414",,,,,
1786,"1786","EUCLID-ROSECRANS",,"33.89315","-117.94454",,,,,
1787,"1787","EUCLID-PASEO DORADO",,"33.89141","-117.94371",,,,,
1788,"1788","EUCLID-BASTANCHURY",,"33.88926","-117.94288",,,,,
1790,"1790","EUCLID-ARROYO",,"33.87889","-117.94221",,,,,
1791,"1791","EUCLID-CHAPMAN",,"33.87335","-117.94214",,,,,
1792,"1792","EUCLID-COMMONWEALTH",,"33.87069","-117.94213",,,,,
1793,"1793","EUCLID-VALENCIA",,"33.86591","-117.94207",,,,,
1795,"1795","EUCLID-HILL",,"33.86207","-117.94203",,,,,
1796,"1796","EUCLID-ORANGETHORPE",,"33.85893","-117.94199",,,,,
1797,"1797","EUCLID-BAKER",,"33.85669","-117.94193",,,,,
1804,"1804","HARBOR-ORANGEFAIR",,"33.85666","-117.92416",,,,,
1805,"1805","HARBOR-ORANGETHORPE",,"33.86000","-117.92415",,,,,
1806,"1806","HARBOR-COSTCO",,"33.86238","-117.92421",,,,,
1807,"1807","HARBOR-VALENCIA",,"33.86585","-117.92425",,,,,
1808,"1808","HARBOR-COMMONWEALTH",,"33.87063","-117.92432",,,,,
1809,"1809","HARBOR-CHAPMAN",,"33.87357","-117.92429",,,,,
1810,"1810","HARBOR-ELLIS",,"33.87513","-117.92430",,,,,
1811,"1811","HARBOR-UNION",,"33.87764","-117.92431",,,,,
1812,"1812","HARBOR-BERKELEY",,"33.87956","-117.92426",,,,,
1813,"1813","HARBOR-BREA",,"33.88388","-117.92525",,,,,
1814,"1814","HARBOR-ENT BREA DAM",,"33.88903","-117.92737",,,,,
1815,"1815","HARBOR-VALENCIA MESA",,"33.89382","-117.92848",,,,,
1816,"1816","HARBOR-BASTANCHURY",,"33.89612","-117.92884",,,,,
1817,"1817","HARBOR-ENT 2700 FULLERTON",,"33.90066","-117.92908",,,,,
1818,"1818","HARBOR-ENT 2800 FAIRWAY",,"33.90228","-117.92924",,,,,
1819,"1819","HARBOR-LA ENTRADA",,"33.90732","-117.93020",,,,,
1820,"1820","HARBOR-HERMOSA",,"33.90934","-117.93068",,,,,
1821,"1821","HARBOR-IMPERIAL",,"33.91813","-117.93294",,,,,
1822,"1822","HARBOR-BECKMAN",,"33.92082","-117.93296",,,,,
1823,"1823","HARBOR-LAS RIENDAS",,"33.91427","-117.93307",,,,,
1824,"1824","HARBOR-LAS PALMAS",,"33.91113","-117.93142",,,,,
1825,"1825","HARBOR-HERMOSA",,"33.90899","-117.93089",,,,,
1826,"1826","HARBOR-LA ENTRADA",,"33.90636","-117.93048",,,,,
1827,"1827","HARBOR-BASTANCHURY",,"33.89747","-117.92943",,,,,
1828,"1828","HARBOR-VALENCIA MESA",,"33.89354","-117.92875",,,,,
1829,"1829","HARBOR-VALLEY VIEW",,"33.88269","-117.92490",,,,,
1830,"1830","HARBOR-BERKELEY",,"33.87980","-117.92463",,,,,
1831,"1831","HARBOR-UNION",,"33.87751","-117.92450",,,,,
1832,"1832","HARBOR-CHAPMAN",,"33.87349","-117.92451",,,,,
1833,"1833","HARBOR-SANTA FE",,"33.86951","-117.92441",,,,,
1835,"1835","HARBOR-SOUTHGATE",,"33.86210","-117.92443",,,,,
1836,"1836","HARBOR-ORANGETHORPE",,"33.85886","-117.92449",,,,,
1837,"1837","HARBOR-ORANGEFAIR",,"33.85585","-117.92446",,,,,
1843,"1843","LEMON-VALENCIA",,"33.86602","-117.91981",,,,,
1844,"1844","LEMON-COMMONWEALTH",,"33.87086","-117.91977",,,,,
1845,"1845","LEMON-WILSHIRE",,"33.87269","-117.91976",,,,,
1846,"1846","LEMON-CHAPMAN",,"33.87358","-117.92002",,,,,
1848,"1848","LEMON-COMMONWEALTH",,"33.87071","-117.91995",,,,,
1849,"1849","LEMON-VALENCIA",,"33.86589","-117.92001",,,,,
1850,"1850","LEMON-FREEDOM",,"33.86201","-117.92004",,,,,
1851,"1851","LEMON-ORANGETHORPE",,"33.85865","-117.92009",,,,,
1852,"1852","LEMON-ORANGEFAIR",,"33.85587","-117.92008",,,,,
1853,"1853","MAGNOLIA-PORTER",,"33.86003","-117.97618",,,,,
1854,"1854","MAGNOLIA-OLIVE",,"33.86209","-117.97622",,,,,
1856,"1856","MAGNOLIA-VALENCIA",,"33.86618","-117.97626",,,,,
1857,"1857","MAGNOLIA-COMMONWEALTH",,"33.86966","-117.97648",,,,,
1858,"1858","MAGNOLIA-ORANGETHORPE",,"33.85944","-117.97644",,,,,
1859,"1859","NUTWOOD-STATE COLLEGE",,"33.87760","-117.88907",,,,,
1862,"1862","NUTWOOD-PLACENTIA",,"33.87801","-117.87834",,,,,
1864,"1864","NUTWOOD-COMMONWEALTH",,"33.87824","-117.88486",,,,,
1866,"1866","ORANGETHORPE-AUTO CENTER DRIVE",,"33.85908","-117.98118",,,,,
1868,"1868","ORANGETHORPE-MAGNOLIA",,"33.85899","-117.97588",,,,,
1870,"1870","ORANGETHORPE-PECKHAM",,"33.85902","-117.97102",,,,,
1871,"1871","ORANGETHORPE-GILBERT",,"33.85905","-117.96739",,,,,
1872,"1872","ORANGETHORPE-COURTNEY",,"33.85906","-117.96340",,,,,
1873,"1873","ORANGETHORPE-BROOKHURST",,"33.85909","-117.95886",,,,,
1875,"1875","ORANGETHORPE-EADINGTON",,"33.85913","-117.95299",,,,,
1876,"1876","ORANGETHORPE-BASQUE",,"33.85916","-117.94964",,,,,
1877,"1877","ORANGETHORPE-ORCHARD",,"33.85918","-117.94659",,,,,
1878,"1878","ORANGETHORPE-EUCLID",,"33.85922","-117.94142",,,,,
1879,"1879","ORANGETHORPE-WOODS",,"33.85926","-117.93667",,,,,
1880,"1880","ORANGETHORPE-RICHMAN",,"33.85930","-117.93269",,,,,
1881,"1881","ORANGETHORPE-HIGHLAND",,"33.85932","-117.92805",,,,,
1882,"1882","ORANGETHORPE-HARBOR",,"33.85932","-117.92332",,,,,
1883,"1883","ORANGETHORPE-RAYMOND",,"33.85944","-117.90645",,,,,
1884,"1884","ORANGETHORPE-MANHATTAN",,"33.85947","-117.90276",,,,,
1885,"1885","ORANGETHORPE-ACACIA",,"33.85950","-117.89838",,,,,
1886,"1886","ORANGETHORPE-ENT 2150 VISTA PAINT",,"33.85954","-117.89393",,,,,
1887,"1887","ORANGETHORPE-PLACENTIA",,"33.85999","-117.88368",,,,,
1888,"1888","ORANGETHORPE-STATE COLLEGE",,"33.85988","-117.88959",,,,,
1889,"1889","ORANGETHORPE-ENT 2100 COLT",,"33.85989","-117.89449",,,,,
1890,"1890","ORANGETHORPE-ACACIA",,"33.85991","-117.89873",,,,,
1891,"1891","ORANGETHORPE-MANHATTAN",,"33.85989","-117.90253",,,,,
1892,"1892","ORANGETHORPE-LEMON",,"33.85962","-117.92058",,,,,
1893,"1893","ORANGETHORPE-HARBOR",,"33.85960","-117.92383",,,,,
1894,"1894","ORANGETHORPE-HIGHLAND",,"33.85966","-117.92889",,,,,
1895,"1895","ORANGETHORPE-RICHMAN",,"33.85957","-117.93323",,,,,
1896,"1896","ORANGETHORPE-WOODS",,"33.85949","-117.93740",,,,,
1897,"1897","ORANGETHORPE-EUCLID",,"33.85953","-117.94259",,,,,
1898,"1898","ORANGETHORPE-ORCHARD",,"33.85940","-117.94776",,,,,
1899,"1899","ORANGETHORPE-BASQUE",,"33.85950","-117.95046",,,,,
1900,"1900","ORANGETHORPE-EADINGTON",,"33.85941","-117.95325",,,,,
1902,"1902","ORANGETHORPE-BROOKHURST",,"33.85932","-117.95976",,,,,
1903,"1903","ORANGETHORPE-COURTNEY",,"33.85940","-117.96416",,,,,
1904,"1904","ORANGETHORPE-GILBERT",,"33.85924","-117.96793",,,,,
1905,"1905","ORANGETHORPE-PECKHAM",,"33.85941","-117.97108",,,,,
1906,"1906","ORANGETHORPE-VINE",,"33.85937","-117.97437",,,,,
1907,"1907","PLACENTIA-MADISON",,"33.88247","-117.87641",,,,,
1909,"1909","PLACENTIA-GARNET",,"33.88707","-117.87508",,,,,
1910,"1910","PLACENTIA-YORBA LINDA",,"33.88854","-117.87491",,,,,
1913,"1913","PLACENTIA-MADISON",,"33.88238","-117.87668",,,,,
1914,"1914","PLACENTIA-RUBY",,"33.87992","-117.87742",,,,,
1915,"1915","PLACENTIA-NUTWOOD",,"33.87731","-117.87822",,,,,
1917,"1917","POMONA-CHAPMAN",,"33.87350","-117.92220",,,,,
1931,"1931","STATE COLLEGE-CHAPMAN",,"33.87500","-117.88954",,,,,
1932,"1932","STATE COLLEGE-NUTWOOD",,"33.87816","-117.88954",,,,,
1933,"1933","STATE COLLEGE-CAMPUS",,"33.88184","-117.88960",,,,,
1934,"1934","STATE COLLEGE-CORPORATION",,"33.88489","-117.88966",,,,,
1935,"1935","STATE COLLEGE-YORBA LINDA",,"33.88908","-117.89027",,,,,
1936,"1936","STATE COLLEGE-VISTA DEL SOL",,"33.89280","-117.89146",,,,,
1939,"1939","STATE COLLEGE-BASTANCHURY",,"33.89733","-117.89204",,,,,
1940,"1940","STATE COLLEGE-PALMETTO",,"33.89475","-117.89189",,,,,
1941,"1941","STATE COLLEGE-MENDOCINO",,"33.89101","-117.89175",,,,,
1942,"1942","STATE COLLEGE-YORBA LINDA",,"33.88727","-117.89013",,,,,
1943,"1943","STATE COLLEGE-RANCH",,"33.88411","-117.88994",,,,,
1944,"1944","STATE COLLEGE-DOROTHY",,"33.88098","-117.88988",,,,,
1945,"1945","STATE COLLEGE-NUTWOOD",,"33.87763","-117.88972",,,,,
1946,"1946","STATE COLLEGE-CHAPMAN",,"33.87365","-117.88984",,,,,
1950,"1950","STATE COLLEGE-ORANGETHORPE",,"33.85941","-117.88958",,,,,
1958,"1958","FULLERTON TRANS CTR DOCK 5",,"33.86907","-117.92311",,,,,
1960,"1960","FULLERTON TRANS CTR DOCK 1",,"33.86947","-117.92301",,,,,
1961,"1961","FULLERTON TRANS CTR DOCK 2",,"33.86991","-117.92285",,,,,
1962,"1962","FULLERTON TRANS CTR DOCK 3",,"33.86994","-117.92223",,,,,
1963,"1963","FULLERTON TRANS CTR DOCK 4",,"33.86985","-117.92298",,,,,
1969,"1969","FULLERTON PARK AND RIDE DOCK 5",,"33.85848","-117.97933",,,,,
1970,"1970","FULLERTON PARK AND RIDE DOCK6",,"33.85846","-117.97949",,,,,
1971,"1971","FULLERTON PARK AND RIDE DOCK 7",,"33.85847","-117.97972",,,,,
1972,"1972","FULLERTON PARK AND RIDE DOCK 8",,"33.85847","-117.97990",,,,,
1974,"1974","FULLERTON PARK AND RIDE DOCK 10",,"33.85848","-117.98030",,,,,
1975,"1975","FULLERTON PARK AND RIDE DOCK 11",,"33.85847","-117.98050",,,,,
1981,"1981","BROOKHURST-GARFIELD",,"33.68771","-117.95392",,,,,
1983,"1983","BROOKHURST-ENT 18650 CHATEAU",,"33.69166","-117.95401",,,,,
1984,"1984","BROOKHURST-ELLIS",,"33.69449","-117.95404",,,,,
1985,"1985","BROOKHURST-QUAIL",,"33.69719","-117.95410",,,,,
1987,"1987","BROOKHURST-TALBERT",,"33.70224","-117.95417",,,,,
1988,"1988","BROOKHURST-SLATER",,"33.70970","-117.95428",,,,,
1989,"1989","BROOKHURST-LA ALAMEDA",,"33.71207","-117.95428",,,,,
1990,"1990","BROOKHURST-WARNER",,"33.71752","-117.95431",,,,,
1991,"1991","BROOKHURST-PETUNIA",,"33.72045","-117.95440",,,,,
1992,"1992","BROOKHURST-HEIL",,"33.72332","-117.95442",,,,,
1993,"1993","BROOKHURST-THISTLE",,"33.72553","-117.95444",,,,,
1994,"1994","BROOKHURST-EDINGER",,"33.73080","-117.95453",,,,,
1995,"1995","BROOKHURST-EDINGER",,"33.72960","-117.95484",,,,,
1996,"1996","BROOKHURST-THISTLE",,"33.72554","-117.95481",,,,,
1997,"1997","BROOKHURST-HEIL",,"33.72306","-117.95478",,,,,
1998,"1998","BROOKHURST-PETUNIA",,"33.71985","-117.95472",,,,,
1999,"1999","BROOKHURST-WARNER",,"33.71533","-117.95471",,,,,
2000,"2000","BROOKHURST-LA ALAMEDA",,"33.71223","-117.95467",,,,,
2001,"2001","BROOKHURST-SLATER",,"33.70844","-117.95465",,,,,
2002,"2002","BROOKHURST-TALBERT",,"33.70125","-117.95453",,,,,
2003,"2003","BROOKHURST-PHILLIPS",,"33.69735","-117.95445",,,,,
2004,"2004","BROOKHURST-ELLIS",,"33.69363","-117.95437",,,,,
2005,"2005","BROOKHURST-NIAGARA RIVER",,"33.68983","-117.95432",,,,,
2006,"2006","EDINGER-MAGNOLIA",,"33.73020","-117.97115",,,,,
2007,"2007","EDINGER-SWEETLEAF",,"33.73021","-117.96673",,,,,
2008,"2008","EDINGER-BUSHARD",,"33.73024","-117.96293",,,,,
2010,"2010","EDINGER-LAS FLORES",,"33.73043","-117.94965",,,,,
2011,"2011","EDINGER-WARD",,"33.73055","-117.94547",,,,,
2012,"2012","EDINGER-LOS GATOS",,"33.73065","-117.94168",,,,,
2013,"2013","EDINGER-EUCLID",,"33.73077","-117.93682",,,,,
2014,"2014","EDINGER-MOUNT HICKS",,"33.73080","-117.93361",,,,,
2015,"2015","EDINGER-NEWHOPE",,"33.73082","-117.92827",,,,,
2016,"2016","EDINGER-RICHARDSON",,"33.73012","-117.92539",,,,,
2017,"2017","EDINGER-IRIS",,"33.72762","-117.92261",,,,,
2018,"2018","EDINGER-HARBOR",,"33.72742","-117.91986",,,,,
2020,"2020","EDINGER-MOUNT OLANCHA",,"33.72837","-117.92335",,,,,
2021,"2021","EDINGER-RICHARDSON",,"33.73067","-117.92590",,,,,
2022,"2022","EDINGER-EUCLID",,"33.73101","-117.93809",,,,,
2023,"2023","EDINGER-LOS GATOS",,"33.73088","-117.94219",,,,,
2024,"2024","EDINGER-WARD",,"33.73077","-117.94649",,,,,
2025,"2025","EDINGER-LAS FLORES",,"33.73066","-117.95030",,,,,
2026,"2026","EDINGER-BROOKHURST",,"33.73054","-117.95542",,,,,
2031,"2031","ELLIS-PACIFIC",,"33.69428","-117.93892",,,,,
2033,"2033","ELLIS-MOUNT LANGLEY",,"33.69426","-117.94251",,,,,
2038,"2038","EUCLID-TALBERT",,"33.70247","-117.93682",,,,,
2039,"2039","EUCLID-SOUTHPARK",,"33.70464","-117.93684",,,,,
2040,"2040","EUCLID-SLATER",,"33.70947","-117.93692",,,,,
2041,"2041","EUCLID-ENT 17300 VALLEY PARK",,"33.71188","-117.93695",,,,,
2042,"2042","EUCLID-WARNER",,"33.71472","-117.93698",,,,,
2043,"2043","EUCLID-WARNER",,"33.71688","-117.93701",,,,,
2044,"2044","EUCLID-CAMELLIA",,"33.71925","-117.93704",,,,,
2045,"2045","EUCLID-LAVENDER",,"33.72250","-117.93706",,,,,
2046,"2046","EUCLID-BLUE ALLIUM",,"33.72606","-117.93711",,,,,
2047,"2047","EUCLID-BELLFLOWER",,"33.72871","-117.93714",,,,,
2048,"2048","EUCLID-EDINGER",,"33.73180","-117.93714",,,,,
2050,"2050","EUCLID-EDINGER",,"33.73111","-117.93746",,,,,
2052,"2052","EUCLID-BLUE ALLIUM",,"33.72587","-117.93737",,,,,
2053,"2053","EUCLID-LAVENDER",,"33.72244","-117.93735",,,,,
2054,"2054","EUCLID-CAMELIA",,"33.71980","-117.93731",,,,,
2055,"2055","EUCLID-WARNER",,"33.71591","-117.93729",,,,,
2056,"2056","EUCLID-ENT 17300 VALLEY PARK",,"33.71137","-117.93723",,,,,
2057,"2057","EUCLID-SLATER",,"33.70877","-117.93718",,,,,
2058,"2058","EUCLID-SOUTHPARK",,"33.70442","-117.93714",,,,,
2059,"2059","EUCLID-TALBERT",,"33.70274","-117.93711",,,,,
2061,"2061","EUCLID-CONDOR",,"33.69853","-117.93560",,,,,
2070,"2070","HARBOR-HEIL",,"33.72349","-117.91968",,,,,
2071,"2071","HARBOR-EDINGER",,"33.72813","-117.91974",,,,,
2072,"2072","HARBOR-LILAC",,"33.73135","-117.91974",,,,,
2073,"2073","HARBOR-LILAC",,"33.73022","-117.92010",,,,,
2075,"2075","HARBOR-EDINGER",,"33.72799","-117.92006",,,,,
2076,"2076","HARBOR-HEIL",,"33.72321","-117.92004",,,,,
2077,"2077","MAGNOLIA-GARFIELD",,"33.68718","-117.97132",,,,,
2078,"2078","MAGNOLIA-JAY",,"33.69098","-117.97143",,,,,
2079,"2079","MAGNOLIA-ELLIS",,"33.69358","-117.97146",,,,,
2080,"2080","MAGNOLIA-NILE RIVER",,"33.69587","-117.97148",,,,,
2081,"2081","MAGNOLIA-HELM",,"33.69826","-117.97151",,,,,
2082,"2082","MAGNOLIA-TALBERT",,"33.70214","-117.97158",,,,,
2083,"2083","MAGNOLIA-WINDSOR",,"33.70568","-117.97163",,,,,
2084,"2084","MAGNOLIA-SLATER",,"33.70890","-117.97167",,,,,
2085,"2085","MAGNOLIA-LA STELLA",,"33.71126","-117.97168",,,,,
2086,"2086","MAGNOLIA-LA PALOMA",,"33.71293","-117.97172",,,,,
2087,"2087","MAGNOLIA-WARNER",,"33.71632","-117.97177",,,,,
2089,"2089","MAGNOLIA-FOXGLOVE",,"33.72539","-117.97188",,,,,
2090,"2090","MAGNOLIA-MINT",,"33.72827","-117.97193",,,,,
2091,"2091","MAGNOLIA-WARNER",,"33.71497","-117.97202",,,,,
2092,"2092","MAGNOLIA-LA PALOMA",,"33.71297","-117.97201",,,,,
2093,"2093","MAGNOLIA-LA STELLA",,"33.71038","-117.97197",,,,,
2094,"2094","MAGNOLIA-SLATER",,"33.70821","-117.97194",,,,,
2095,"2095","MAGNOLIA-EL PRESIDENTE",,"33.70500","-117.97190",,,,,
2096,"2096","MAGNOLIA-LA ROCA",,"33.70320","-117.97187",,,,,
2097,"2097","MAGNOLIA-TALBERT",,"33.70038","-117.97181",,,,,
2098,"2098","MAGNOLIA-RHINE RIVER",,"33.69836","-117.97179",,,,,
2099,"2099","MAGNOLIA-NILE RIVER",,"33.69622","-117.97176",,,,,
2100,"2100","MAGNOLIA-ELLIS",,"33.69351","-117.97171",,,,,
2101,"2101","MAGNOLIA-NIGHTINGALE",,"33.68976","-117.97165",,,,,
2124,"2124","TALBERT-NEWLAND",,"33.70113","-117.97995",,,,,
2125,"2125","TALBERT-SANTA CECILIA",,"33.70114","-117.97445",,,,,
2126,"2126","TALBERT-MAGNOLIA",,"33.70118","-117.97108",,,,,
2127,"2127","TALBERT-2ND",,"33.70130","-117.96870",,,,,
2128,"2128","TALBERT-OAK",,"33.70140","-117.96625",,,,,
2129,"2129","TALBERT-BUSHARD",,"33.70156","-117.96224",,,,,
2130,"2130","TALBERT-LEMON",,"33.70159","-117.95839",,,,,
